,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,fraud_count,chip_ratio,online_ratio,swipe_ratio,most_prefer,least_prefer,W_avg_min_amount,W_avg_max_amount,W_avg_mean_amount,W_avg_median_amount,W_avg_count_transaction,M_avg_min_amount,M_avg_max_amount,M_avg_mean_amount,M_avg_median_amount,M_avg_count_transaction,M_evg_unique_merchants,M_median_gap_sec,reissue_per_active_months,fraud_risk
361,1352,65,64,1954,3,Female,8437 Sixth Street,44.75,-85.6,20035,42102,9645,672,3,5,0.41591225626740946,0.06232590529247911,0.5217618384401114,Swipe,Online,8.38719298245614,160.1233723196881,42.86872686595431,37.852105263157895,11.196881091617934,2.6346610169491522,298.68703389830506,41.01589570692741,35.701906779661016,48.67796610169491,23.8135593220339,29220.0,0.01694915254237288,0
362,831,36,66,1983,10,Male,547 Norfolk Boulevard,41.29,-91.55,18302,37316,37515,726,2,20,0.3838249032430268,0.10302949419458161,0.5131456025623916,Swipe,Online,4.467587548638132,206.373813229572,45.39656649253341,39.09100194552529,14.577821011673151,0.6423728813559322,395.02194915254233,43.851836941384995,39.559364406779665,63.5,28.75423728813559,19020.0,0.012711864406779662,1
363,936,18,67,2001,6,Female,255 Bayview Street,35.15,-119.06,20460,41717,27174,718,5,,,,,Chip,Chip,,,,,,,,,,,,,,
364,578,75,71,1944,8,Male,5934 Essex Boulevard,38.04,-84.45,14920,20797,10127,777,1,,,,,Chip,Chip,,,,,,,,,,,,,,
365,1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,39155,38800,25867,758,7,5,0.38265450098767756,0.04355187658733892,0.5737936224249836,Swipe,Online,5.8485019455252925,436.79250972762645,56.87885911814312,24.526400778210117,20.682879377431906,2.8251694915254237,806.8456779661017,56.125999674500626,22.470466101694914,90.09322033898304,29.889830508474578,20880.0,0.017366141053082377,0
366,258,51,68,1968,3,Male,572 Mountain View Lane,37.27,-79.95,14528,29622,17385,694,3,,,,,Chip,Chip,,,,,,,,,,,,,,
367,851,88,65,1931,10,Female,42 Fourth Avenue,38.21,-85.23,19620,31399,2528,757,4,11,0.3851914653101597,0.09368376430690971,0.5211247703829306,Swipe,Online,2.69295719844358,160.58653696498052,41.02102281847126,29.177344357976654,13.768482490272374,1.8227118644067797,266.03957627118643,40.7329198096326,28.63677966101695,59.97457627118644,27.533898305084747,29400.0,0.02832013652600672,1
368,1951,48,66,1971,5,Female,328 Birch Street,39.13,-76.69,31075,63355,0,708,5,,,,,Chip,Chip,,,,,,,,,,,,,,
369,1978,19,71,2000,12,Female,76 Birch Drive,32.76,-94.34,15299,31197,84749,844,2,,,,,Chip,Chip,,,,,,,,,,,,,,
370,1897,38,67,1981,3,Male,683 Washington Street,40.87,-73.4,51032,104049,247623,741,2,6,0.3142517648703432,0.25994268539875587,0.42580554973090096,Swipe,Online,3.0166731517509726,384.95212062256815,48.47425616800564,23.304309338521403,27.83463035019455,1.1812711864406782,923.8588983050848,48.53225773611446,23.31478813559322,121.2457627118644,31.050847457627118,13860.0,0.013009217960154622,0
371,972,35,69,1984,5,Male,215 Plum Boulevard,31.84,-106.43,24608,50177,101323,681,4,3,0.11654964894684053,0.09227683049147442,0.7911735205616851,Swipe,Online,12.098793774319066,235.4154085603113,32.94925861153286,39.13812256809339,29.095330739299612,4.558474576271187,407.5992372881356,32.82853622505939,38.0025,126.73728813559322,27.652542372881356,1500.0,0.013946919711861728,0
372,1010,40,64,1979,12,Female,5899 Mill Street,34.17,-82.02,16843,34344,48931,548,1,,,,,Chip,Chip,,,,,,,,,,,,,,
373,1243,31,72,1989,1,Female,9316 Hillside Lane,40.27,-76.88,17110,34884,26799,705,5,7,0.42944715631740266,0.08162106936088091,0.4889317743217164,Swipe,Online,9.886459143968873,191.76760700389104,74.2042532524478,75.74310311284047,17.138132295719846,3.857627118644068,333.2077118644068,73.25800542012844,74.27135593220339,74.65254237288136,29.796610169491526,21300.0,0.025860275107564293,0
374,1976,33,69,1986,3,Female,2552 Forest Avenue,39.61,-76.85,27906,56897,0,699,5,7,0.31025049157903734,0.31247328374796957,0.3772762246729931,Swipe,Chip,9.40875486381323,386.21029182879374,65.94989907939998,46.954280155642024,22.7568093385214,4.4129661016949155,699.2400847457627,65.93666435917207,47.47326271186441,99.12711864406779,30.322033898305083,13200.0,0.011425745286662535,0
375,91,38,72,1981,10,Female,89 Washington Boulevard,39.73,-75.53,35630,72647,90579,739,1,,,,,Chip,Chip,,,,,,,,,,,,,,
376,1606,49,66,1970,8,Male,9383 Martin Luther King Street,30.68,-88.04,25381,51755,88605,806,1,6,0.3610648918469218,0.17845257903494177,0.4604825291181364,Swipe,Online,17.01492217898833,268.6844747081712,87.26106022849237,71.56203307392997,9.354085603112841,3.6483898305084743,448.10364406779667,86.05236650917857,67.93728813559322,40.74576271186441,25.338983050847457,45900.0,0.01694915254237288,0
377,1201,60,66,1959,11,Male,175 Valley Drive,42.36,-71.36,56632,115465,195657,715,4,5,0.40987906163485355,0.11656709893632522,0.47355383942882123,Swipe,Online,10.53715953307393,378.1939883268482,95.4804214703549,83.17392023346302,13.352140077821012,3.600593220338983,765.682033898305,94.45235694913549,84.79322033898305,58.16101694915254,32.25423728813559,28200.0,0.023063611066393763,0
378,1887,18,70,2002,1,Male,729 Wessex Drive,26.63,-81.85,17522,35731,71825,503,2,,,,,Chip,Chip,,,,,,,,,,,,,,
379,195,18,70,2002,2,Female,5263 Little Creek Drive,28.75,-81.33,31847,64936,107755,688,2,,,,,Chip,Chip,,,,,,,,,,,,,,
380,874,24,68,1995,3,Male,4973 Martin Luther King Lane,39.38,-119.67,30757,62711,68777,798,3,,,,,Chip,Chip,,,,,,,,,,,,,,
381,1317,41,68,1978,7,Female,26 Valley Stream Drive,39.39,-74.51,15157,30910,42507,749,4,6,0.3810278768661646,0.06222750693618708,0.5567446161976483,Swipe,Online,0.40694552529182876,134.15768482490273,23.56813210909299,11.31762645914397,14.72568093385214,0.23177966101694916,242.84059322033897,23.45585616659488,9.392542372881355,64.14406779661017,24.703389830508474,28680.0,0.09641460234680573,0
382,1311,27,71,1992,11,Male,79 Sixth Avenue,47.54,-122.58,21219,43264,89798,729,1,,,,,Chip,Chip,,,,,,,,,,,,,,
383,785,18,67,2001,11,Male,13 Main Boulevard,38.16,-121.93,23990,48909,71310,740,2,,,,,Chip,Chip,,,,,,,,,,,,,,
384,662,32,71,1987,11,Female,670 Tenth Drive,41.86,-88.06,42028,85694,120733,822,2,6,0.34840720221606647,0.2945983379501385,0.356994459833795,Swipe,Online,7.759121756487026,304.6092215568862,50.17044177317996,38.277794411177645,28.822355289421157,3.7720869565217394,618.5648695652175,50.047554292781236,38.88991304347826,125.56521739130434,34.243478260869566,6600.0,0.018499573742540493,0
385,847,81,68,1938,4,Female,864 Main Lane,35.78,-95.24,18585,27864,1371,591,6,19,0.35093752558748875,0.045689019896831246,0.60337345451568,Swipe,Online,3.256089494163424,183.1089299610895,55.12913968440595,45.192354085603114,23.760700389105057,0.4775423728813559,296.5155084745763,54.70431043610135,44.1439406779661,103.5,31.779661016949152,18240.0,0.05200799024855977,1
386,685,21,68,1998,4,Male,5263 Fifth Avenue,44.26,-88.39,21828,44513,105303,778,6,,,,,Chip,Chip,,,,,,,,,,,,,,
387,617,27,69,1992,6,Female,5048 Catherine Drive,38.03,-78.48,28459,58026,133169,691,1,,,,,Chip,Chip,,,,,,,,,,,,,,
388,23,18,70,2001,5,Female,9085 West Drive,29.8,-98.73,31193,63600,102773,645,1,,,,,Chip,Chip,,,,,,,,,,,,,,
389,339,19,75,2000,7,Female,640 Bayview Street,32.61,-90.03,15597,31797,5400,843,2,,,,,Chip,Chip,,,,,,,,,,,,,,
390,280,40,66,1979,10,Female,3539 Lincoln Boulevard,37.92,-122.34,21869,44585,81825,684,5,16,0.3151835718730554,0.08701514208670401,0.5978012860402406,Swipe,Online,5.034669260700389,208.02494163424126,59.571690251776985,62.884036964980545,18.75875486381323,1.0265254237288135,408.3798305084746,58.64230771581078,63.15538135593221,81.71186440677967,29.3135593220339,22560.0,0.01694915254237288,1
391,1473,51,67,1968,11,Female,6541 Fourth Drive,37.04,-93.29,20316,41427,53773,850,3,5,0.4041767296490979,0.04602926552067055,0.5497940048302316,Swipe,Online,2.4251167315175097,163.06484435797665,34.81192205397775,26.720418287937743,13.694552529182879,1.6284745762711863,317.575593220339,34.56034099947708,24.251610169491524,59.652542372881356,24.516949152542374,26040.0,0.010816235504014272,0
392,65,51,72,1968,10,Female,4514 Elm Street,33.99,-81.08,16928,34517,74143,645,2,0,0.4098883572567783,0.05251765778081568,0.5375939849624061,Swipe,Online,1.266284046692607,218.90009727626457,37.48334150350652,15.953249027237353,17.07782101167315,0.891864406779661,374.121186440678,37.53029899939909,12.99313559322034,74.38983050847457,30.008474576271187,25260.0,0.01694915254237288,0
393,1353,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,21232,43294,104521,816,7,11,0.42683322517845557,0.11437378325762491,0.4587929915639195,Swipe,Online,9.703171206225681,194.7236186770428,44.612763671773564,28.914036964980546,11.992217898832685,5.779915254237288,350.00855932203393,43.23514446089331,23.070805084745764,52.23728813559322,23.73728813559322,27540.0,0.012185665226542594,1
394,736,27,66,1992,9,Female,8440 Park Drive,39.99,-105.09,30072,61317,0,741,3,,,,,Chip,Chip,,,,,,,,,,,,,,
395,1670,68,65,1951,12,Male,46 Lincoln Lane,33.82,-118.11,32079,50184,27778,732,4,11,0.29641290902957385,0.10952434499044192,0.5940627459799842,Swipe,Online,0.9450583657587548,228.04293774319063,43.022035266836404,20.724824902723736,17.301556420233464,0.6948305084745763,435.4177118644068,43.204100949573665,17.301313559322036,75.36440677966101,24.56779661016949,20160.0,0.09200408035153798,1
396,1776,47,75,1972,10,Male,130 Lincoln Drive,40.04,-82.12,21156,43133,44263,693,3,1,0.36244256348246673,0.24544135429262395,0.3921160822249093,Swipe,Online,6.377879377431906,204.1584046692607,32.28764742643045,46.79443579766537,80.44747081712062,3.2426271186440676,372.1943220338983,32.22445905420311,46.91322033898305,350.4237288135593,36.983050847457626,2160.0,0.023105212663895106,0
397,1474,23,65,1996,12,Female,359 Tenth Avenue,42.5,-96.39,21757,44361,71031,705,1,,,,,Chip,Chip,,,,,,,,,,,,,,
398,951,57,66,1962,9,Female,381 Catherine Avenue,33.91,-118.23,13075,26664,12241,709,4,8,0.2962244320478616,0.33098876222815105,0.37278680572398737,Swipe,Chip,2.9116926070038907,116.62908560311284,21.821070733216686,17.438161478599223,24.06420233463035,1.3085593220338982,192.72610169491526,21.781521658048835,17.375550847457628,104.82203389830508,25.889830508474578,16440.0,0.020561764786156827,0
399,1818,85,65,1934,6,Female,23 11th Avenue,36.73,-76.04,29485,41843,1741,500,3,8,0.35974304068522484,0.19195080437050457,0.44830615494427056,Swipe,Online,1.2280544747081712,377.5420428015564,50.69281572546658,29.09690661478599,35.43385214007782,0.882542372881356,684.9797457627119,50.614068695595634,29.15550847457627,154.34745762711864,45.61864406779661,4140.0,0.017046561465030197,0
400,1450,22,70,1998,2,Male,440 Littlewood Drive,28.08,-80.6,24500,49952,95184,780,1,,,,,Chip,Chip,,,,,,,,,,,,,,
401,1524,26,60,1993,3,Male,118 Mountain View Lane,42.19,-88.08,48986,99883,171034,732,1,,,,,Chip,Chip,,,,,,,,,,,,,,
402,1789,40,65,1979,3,Female,57 West Boulevard,38.22,-86.86,18898,38527,36933,684,2,5,0.3165952235150031,0.06205348030210247,0.6213512961828944,Swipe,Online,3.4407782101167315,190.2405642023346,44.804376247746305,38.37044747081712,19.06225680933852,2.3625423728813564,343.4781355932203,44.89142548319086,40.11033898305085,83.03389830508475,26.516949152542374,17100.0,0.026964560862865947,0
403,767,32,63,1988,1,Female,7096 Park Street,43.28,-72.47,18013,36729,48624,686,3,,,,,Chip,Chip,,,,,,,,,,,,,,
404,678,63,67,1957,2,Female,861 Martin Luther King Boulevard,42.88,-78.85,14456,29477,56355,850,4,6,0.42236781959469755,0.03931129056833765,0.5383208898369648,Swipe,Online,1.9506438631790746,123.71845070422535,25.29506711872087,14.623511066398391,13.20523138832998,1.3451754385964911,208.0119298245614,25.038570934488902,12.658947368421051,57.57017543859649,21.86842105263158,30180.0,0.023272822254146536,0
405,471,52,65,1967,9,Male,123 Ocean View Street,38.57,-121.17,35137,71645,155006,629,3,,,,,Chip,Chip,,,,,,,,,,,,,,
406,757,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,22674,46232,68957,691,4,12,0.4438027136046938,0.034928492849284926,0.5212687935460213,Swipe,Online,5.78011673151751,196.76019455252919,54.50642827313035,49.594912451361864,21.22178988326848,2.307627118644068,350.0327966101695,54.01116890003877,48.06872881355932,92.44067796610169,25.78813559322034,16920.0,0.018087538762159634,1
407,1724,20,66,1999,5,Female,489 Fourth Drive,41.71,-86.87,18036,36775,102641,850,3,,,,,Chip,Chip,,,,,,,,,,,,,,
408,1603,41,65,1978,12,Male,6515 Hillside Drive,44.65,-114.15,19036,38812,16331,762,4,5,0.4583664546899841,0.04888712241653418,0.4927464228934817,Swipe,Online,2.539610894941634,182.82891050583657,32.23391876941548,18.791225680933852,19.579766536964982,1.843135593220339,352.2863559322034,32.03483771944,17.638516949152542,85.28813559322033,25.47457627118644,24660.0,0.050844108370462236,0
409,224,20,67,1999,11,Female,5789 Ninth Drive,40.69,-73.85,19682,40130,55801,798,1,,,,,Chip,Chip,,,,,,,,,,,,,,
410,808,38,66,1981,11,Female,1583 Grant Lane,40.78,-73.24,17679,36045,0,683,3,5,0.5374233128834356,0.056339468302658485,0.40623721881390595,Chip,Online,13.958548752834467,232.45333333333332,81.34441075720666,60.18549886621315,22.17687074829932,14.12,347.3820588235294,87.14403981529247,64.23308823529412,95.88235294117646,32.80392156862745,14280.0,0.019803921568627453,0
411,1326,52,73,1968,2,Female,292 Maple Drive,40.49,-74.48,32610,66489,83828,731,2,1,0.3452436194895592,0.07378190255220418,0.5809744779582366,Swipe,Online,3.085136186770428,335.58961089494164,58.3819273492434,25.814834630350195,16.770428015564203,2.1905932203389833,602.2202542372881,58.67263182326526,22.063686440677966,73.05084745762711,28.906779661016948,25980.0,0.029307909604519775,0
412,158,31,72,1989,2,Female,5065 Catherine Drive,45.2,-122.06,20343,41475,0,747,2,,,,,Chip,Chip,,,,,,,,,,,,,,
413,1928,56,68,1963,7,Male,273 Ocean Street,45.79,-122.69,27308,55682,82696,750,4,23,0.3323918087360032,0.06062745889236356,0.6069807323716332,Swipe,Online,7.246498054474708,236.99169260700387,50.444884595327174,41.58018482490272,19.285992217898833,4.521864406779661,407.22355932203385,50.459280376899834,43.82182203389831,84.00847457627118,35.45762711864407,16380.0,0.015419020715630885,1
414,1575,51,68,1968,5,Female,23 12th Boulevard,27.19,-82.49,28272,57646,127892,724,4,13,0.40633608815426997,0.1583315674224765,0.4353323444232535,Swipe,Online,0.5203307392996108,264.5730739299611,50.44922819291766,26.38794747081712,55.08560311284047,0.3817796610169491,446.8535593220339,50.386269918235485,26.100169491525424,239.94915254237287,38.82203389830509,5700.0,0.06517946161515455,1
415,1608,19,68,2000,9,Female,1464 Bayview Street,31.85,-102.36,19399,39556,132573,572,1,,,,,Chip,Chip,,,,,,,,,,,,,,
416,1455,36,67,1983,12,Male,83 Sixth Drive,32.72,-117.09,16838,34330,15223,713,4,8,0.4074291759727283,0.05183966145527213,0.5407311625719995,Swipe,Online,0.8367704280155642,147.05157587548638,25.542659299538016,11.944795719844358,16.55058365758755,0.5963559322033899,264.0483898305085,25.59876832081373,10.644449152542373,72.09322033898304,25.652542372881356,20760.0,0.07972379158819837,0
417,1916,82,71,1937,4,Male,62696 Norfolk Drive,30.65,-84.69,15069,10142,1809,767,7,9,0.3378876895750786,0.033884410438584506,0.6282278999863369,Swipe,Online,6.286186770428015,185.0402140077821,36.52561259374737,24.235865758754866,14.23929961089494,3.162372881355932,345.5125423728814,35.80542559104347,22.181228813559326,62.02542372881356,25.3135593220339,18000.0,0.015617433414043582,0
418,1617,30,60,1989,10,Male,105 Seventh Street,39.2,-76.85,37697,76867,118029,659,1,10,0.0,0.05943827563683867,0.9405617243631613,Swipe,Chip,3.4038578680203044,268.1751269035533,48.29030631576254,23.70215736040609,15.543147208121827,1.8528888888888888,584.2191111111111,48.67640927549694,18.401555555555557,68.04444444444445,27.6,23790.0,0.044444444444444446,0
419,143,22,68,1997,6,Female,5138 Park Drive,41.55,-87.66,25689,52379,107734,771,3,,,,,Chip,Chip,,,,,,,,,,,,,,
420,1176,39,64,1980,10,Male,2411 Hillside Lane,37.94,-87.4,28126,57348,119230,527,3,16,0.18809789306884206,0.4054815423440343,0.40642056458712367,Swipe,Chip,4.191828793774319,254.10966926070037,39.78355771430073,26.109727626459144,33.14980544747082,2.978728813559322,376.83449152542374,39.88353446493142,26.79728813559322,144.39830508474577,34.33050847457627,10260.0,0.07130628317068995,1
421,1194,49,70,1970,3,Male,2248 Third Avenue,35.06,-85.25,18658,38041,27813,782,4,16,0.0752453653217012,0.7081515812431843,0.21660305343511452,Online,Chip,5.882334630350194,198.5536186770428,33.597197772858266,25.51737354085603,28.544747081712064,2.3866101694915254,374.0805084745763,33.58065303483557,25.486228813559322,124.33898305084746,21.25423728813559,18360.0,0.11364085633255144,1
422,423,28,70,1991,3,Female,19 El Camino Drive,33.62,-112.05,26023,53053,42396,696,2,,,,,Chip,Chip,,,,,,,,,,,,,,
423,580,35,65,1984,5,Male,5094 Lafayette Boulevard,40.55,-84.57,18077,36857,3112,768,3,0,0.2767952002999812,0.44453471658021376,0.278670083119805,Online,Chip,1.6590856031128405,170.59017509727627,34.618479542591146,34.30520428015564,31.13035019455253,1.2264406779661017,326.03542372881356,34.516794896190135,35.744957627118644,135.60169491525423,25.177966101694917,10620.0,0.07029998313517159,0
424,4,54,72,1965,3,Female,6016 Little Creek Boulevard,47.61,-122.3,37485,76431,115362,716,5,17,0.3871568171242438,0.029116532606527953,0.5837266502692282,Swipe,Online,2.376692607003891,265.5238715953307,39.86569689122393,30.347431906614787,29.266536964980546,1.5040677966101694,477.36025423728813,39.64343522660349,30.117923728813558,127.48305084745763,32.79661016949152,11940.0,0.016521050882440397,1
425,530,78,68,1941,7,Male,34533 Ninth Avenue,34.06,-117.39,14709,18100,0,682,6,6,0.3448715067056267,0.03431482730201543,0.6208136659923579,Swipe,Online,1.6848054474708172,181.57772373540857,18.51691667691158,4.013871595330739,25.96692607003891,1.1989830508474575,378.4320338983051,18.61762808235708,3.462372881355932,113.11016949152543,34.97457627118644,11700.0,0.18499548556956977,0
426,1826,45,61,1974,5,Female,94936 Elm Drive,28.92,-81.92,8155,16628,33926,654,1,3,0.4203327693175409,0.03510998307952622,0.5445572476029329,Swipe,Online,2.5533463035019457,50.00626459143969,11.21817283989548,10.066381322957199,13.797665369649806,1.569915254237288,80.83661016949152,11.27811635475914,10.09072033898305,60.101694915254235,22.720338983050848,27060.0,0.00847457627118644,0
427,595,79,66,1941,2,Male,132 Lexington Drive,36.5,-78.55,18100,29041,4427,699,4,2,0.39571567672833496,0.13398247322297954,0.47030185004868547,Swipe,Online,4.538054474708171,189.47710116731517,49.01214019463123,34.1687159533074,9.990272373540856,2.1053389830508475,377.8507627118644,48.59591156676443,29.895254237288135,43.516949152542374,27.771186440677965,42660.0,0.012786202795123401,0
428,1022,47,64,1972,12,Female,27 Summit Street,34.98,-80.54,17595,35876,50190,635,3,8,0.4292682926829268,0.04380863039399625,0.5269230769230769,Swipe,Online,5.4031906614785985,202.19688715953308,62.17557283980058,58.699902723735406,20.739299610894943,2.771779661016949,313.63449152542375,61.83460682577608,59.59995762711864,90.33898305084746,26.177966101694917,12960.0,0.013765581562191731,0
429,1108,19,67,2000,3,Male,32 First Lane,40.83,-74.24,40216,81995,133788,685,2,,,,,Chip,Chip,,,,,,,,,,,,,,
430,246,50,70,1969,9,Female,671 West Drive,44.96,-93.26,40364,82298,0,791,4,4,0.408137909613294,0.06848889579127193,0.5233731945954341,Swipe,Online,13.277665369649807,469.7644357976654,97.97593210574594,65.60794747081712,12.527237354085603,4.539406779661017,925.3358474576272,97.70885179563658,67.26046610169492,54.567796610169495,30.779661016949152,29430.0,0.01110596698584242,0
431,270,30,62,1989,8,Male,71682 Catherine Street,39.02,-84.56,30367,61916,165886,655,4,,,,,Chip,Chip,,,,,,,,,,,,,,
432,1945,56,70,1964,2,Female,7728 Oak Drive,34.72,-92.35,14736,30042,9208,727,4,6,0.41865844255975326,0.062066306861989204,0.5192752505782575,Swipe,Online,13.225719844357975,129.4503112840467,35.845183425677426,33.50850194552529,10.093385214007782,6.100677966101695,237.3693220338983,34.48311700304281,31.66055084745763,43.96610169491525,21.152542372881356,33180.0,0.018223327550528873,0
433,1540,55,61,1964,9,Female,1513 Valley Boulevard,39.33,-84.54,21992,44839,63194,625,3,17,0.09080626187675324,0.467514252103882,0.44167948601936474,Online,Chip,1.6873346303501944,168.98426070038911,36.99257856119928,39.72227626459144,43.0,0.915,314.69957627118646,36.99529028108071,39.90283898305085,187.3050847457627,35.559322033898304,4380.0,0.01705322628605412,1
434,1149,25,74,1994,12,Male,972 Spruce Avenue,26.14,-80.13,29740,60638,132252,661,1,,,,,Chip,Chip,,,,,,,,,,,,,,
435,1438,26,64,1994,1,Female,4631 Plum Avenue,41.47,-81.67,14737,30049,80474,700,1,,,,,Chip,Chip,,,,,,,,,,,,,,
436,409,54,65,1965,8,Female,7561 Littlewood Street,42.49,-92.35,14568,29699,6569,711,3,,,,,Chip,Chip,,,,,,,,,,,,,,
437,694,29,66,1990,5,Male,1598 Elm Street,61.2,-149.82,20519,41836,60302,615,2,,,,,Chip,Chip,,,,,,,,,,,,,,
438,382,55,68,1964,11,Male,541 Tenth Street,34.0,-118.28,11329,23103,63635,681,3,,,,,Chip,Chip,,,,,,,,,,,,,,
439,629,72,70,1947,5,Male,4388 Hillside Street,39.27,-76.83,39053,57513,11755,793,5,22,0.22614962251201098,0.0634866163349348,0.7103637611530542,Swipe,Online,10.132120622568094,476.2568482490272,81.86350868645408,32.701157587548636,17.007782101167315,6.158898305084746,832.3733898305085,82.91527922223582,28.225169491525424,74.08474576271186,34.110169491525426,18360.0,0.03686440677966102,1
440,1211,66,68,1953,3,Female,644 South Drive,35.1,-90.0,18759,38249,0,746,4,1,0.4237605238540692,0.053009042719052074,0.5232304334268787,Swipe,Online,7.097607003891051,276.39262645914397,52.78172802605039,23.85510700389105,12.478599221789883,1.8693220338983052,529.3107627118644,52.762010690567365,20.399872881355932,54.355932203389834,20.838983050847457,34500.0,0.012262455059065229,0
441,823,41,65,1978,3,Female,858 Jefferson Avenue,36.7,-76.63,20353,41496,9222,807,2,2,0.42466152278352015,0.06245450575047314,0.5128839714660067,Swipe,Online,13.892548638132297,153.9461478599222,44.99752498556792,42.83284046692607,13.363813229571985,3.8404237288135596,279.49855932203394,43.7250889229751,41.51258474576271,58.21186440677966,27.491525423728813,29580.0,0.012711864406779662,0
442,1304,24,70,1995,8,Female,229 River Avenue,40.99,-74.34,44540,90812,175569,850,3,,,,,Chip,Chip,,,,,,,,,,,,,,
443,89,35,67,1984,6,Male,7794 Ocean Street,32.27,-106.61,14822,30217,23394,705,4,3,0.4328624650729587,0.0334523439925489,0.5336851909344924,Swipe,Online,4.904027237354086,198.82842412451362,31.43887376515556,16.445350194552528,25.06614785992218,3.458220338983051,371.8772033898305,31.463076870987614,15.680847457627118,109.1864406779661,31.04237288135593,19380.0,0.015284921098772648,0
444,1751,29,66,1990,11,Female,828 Little Creek Boulevard,38.78,-90.7,30202,61581,241312,736,2,,,,,Chip,Chip,,,,,,,,,,,,,,
445,888,53,67,1966,6,Male,817 Forest Street,34.86,-92.12,16462,33566,96597,698,1,1,0.38202488202488205,0.10145860145860146,0.5165165165165165,Swipe,Online,15.321361867704281,184.3056420233463,59.52347330450999,56.27802529182879,9.070038910505836,3.3577118644067796,361.25940677966105,57.57759393747841,54.061694915254236,39.50847457627118,21.47457627118644,45960.0,0.01694915254237288,0
446,81,66,68,1953,3,Female,804 Sixth Boulevard,29.57,-97.96,17440,35560,60397,723,5,20,0.2457743575649306,0.058334478493884845,0.6958911639411846,Swipe,Online,2.260428015564202,219.92548638132294,41.159900811891646,25.047461089494163,28.315175097276263,1.6429661016949153,396.54466101694914,41.109519057269445,23.472203389830508,123.33898305084746,33.144067796610166,19200.0,0.02362911266201396,1
447,1021,21,67,1998,11,Female,218 East Street,34.14,-117.85,31699,64630,92847,751,2,,,,,Chip,Chip,,,,,,,,,,,,,,
448,826,67,60,1952,11,Female,563 Birch Drive,33.98,-83.88,26767,57705,22475,684,3,21,0.38642424242424245,0.08945454545454545,0.5241212121212121,Swipe,Online,11.345925925925926,284.26317738791425,69.89607326825647,45.88641325536062,8.04093567251462,2.5161864406779664,618.6254237288135,69.12716260409712,40.642838983050844,34.95762711864407,23.0,51690.0,0.022967329894374847,1
449,87,58,71,1961,5,Male,663 Second Boulevard,26.13,-97.63,11844,24155,2870,802,3,0,0.49015120555782593,0.03857785042909685,0.47127094401307723,Chip,Online,4.486050583657588,125.29791828793773,29.460590621944288,20.7661186770428,23.80350194552529,1.93135593220339,237.565593220339,29.287581527523518,20.0,103.6864406779661,23.78813559322034,26520.0,0.028627532038032245,0
450,1833,27,71,1993,1,Male,5514 Norfolk Boulevard,35.58,-88.5,17179,35026,11468,743,5,16,0.8510348583877996,0.07352941176470588,0.07543572984749455,Chip,Online,3.849717514124294,157.67666666666668,44.26413486313808,41.22680790960452,20.74576271186441,5.793170731707317,274.23121951219514,45.943529987612884,42.69560975609756,89.5609756097561,28.414634146341463,23160.0,0.18095238095238095,1
451,829,29,70,1990,3,Female,587 East Lane,35.36,-79.13,17854,36404,11745,726,3,,,,,Chip,Chip,,,,,,,,,,,,,,
452,1879,50,60,1969,5,Male,659 Valley Drive,35.66,-80.48,18724,38179,50559,609,2,4,0.33629474784426444,0.10844003135615364,0.555265220799582,Swipe,Online,3.1608181818181817,184.48902272727273,53.51377815716822,36.039875,8.697727272727272,0.19940594059405942,333.8489108910891,52.841358910822606,26.910990099009897,37.89108910891089,22.445544554455445,48990.0,0.009900990099009901,0
453,236,36,65,1983,3,Female,4137 Bayview Drive,29.7,-95.46,79100,161276,317964,540,1,11,0.3774025974025974,0.13688311688311688,0.4857142857142857,Swipe,Online,4.013229571984436,472.47885214007783,83.75989471244843,37.47299610894942,14.980544747081712,2.6134745762711864,908.2953389830509,82.94812180562987,29.197754237288137,65.2542372881356,29.364406779661017,29040.0,0.01694915254237288,1
454,1619,31,66,1988,6,Male,693 Seventh Street,33.61,-96.6,15737,32086,53595,747,4,10,0.31016775077028413,0.07959602875727491,0.610236220472441,Swipe,Online,1.9195719844357977,165.17392996108947,34.27541752284592,18.41262645914397,11.365758754863814,1.2338983050847456,329.0480508474576,33.82311259204284,16.028601694915253,49.50847457627118,23.25423728813559,41220.0,0.012711864406779662,0
455,1146,22,69,1997,3,Female,398 Park Boulevard,41.83,-87.68,18395,37505,57014,714,3,,,,,Chip,Chip,,,,,,,,,,,,,,
456,803,69,73,1951,2,Female,55 El Camino Boulevard,37.53,-120.84,22799,46487,57336,635,3,14,0.526671675432006,0.054564237415477085,0.4187640871525169,Chip,Online,3.2442217898832686,112.0514785992218,22.182259773193817,8.507237354085603,20.715953307392997,2.35406779661017,164.34652542372882,22.316616825986454,6.1371186440677965,90.23728813559322,27.915254237288135,13920.0,0.01827849783981389,1
457,193,23,65,1996,7,Female,4343 Mountain View Boulevard,44.48,-103.84,18583,37891,66163,749,1,,,,,Chip,Chip,,,,,,,,,,,,,,
