,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,fraud_count,chip_ratio,online_ratio,swipe_ratio,most_prefer,least_prefer,W_avg_min_amount,W_avg_max_amount,W_avg_mean_amount,W_avg_median_amount,W_avg_count_transaction,M_avg_min_amount,M_avg_max_amount,M_avg_mean_amount,M_avg_median_amount,M_avg_count_transaction,M_evg_unique_merchants,M_median_gap_sec,reissue_per_active_months,min_days_until_fraud,max_years_since_last_pin_change,fraud_risk
236,1326,52,73,1968,2,Female,292 Maple Drive,40.49,-74.48,32610,66489,83828,731,2,1.0,0.3422422769871572,0.0739326622700451,0.5838250607427976,Swipe,Online,3.715408560311284,275.0924513618677,57.88589136365966,27.109854085603114,11.210116731517507,2.4033898305084747,520.201779661017,58.71622529230517,22.67067796610169,48.83050847457627,23.42372881355932,25980.0,0.029307909604519775,2307.0,14,0
237,1928,56,68,1963,7,Male,273 Ocean Street,45.79,-122.69,27308,55682,82696,750,4,23.0,0.3336878893785139,0.0595654155903358,0.6067466950311503,Swipe,Online,8.494824902723735,202.4015953307393,50.64395845109047,40.75300583657588,12.803501945525293,5.092033898305085,361.3002542372881,50.462231719801416,42.97631355932203,55.771186440677965,28.906779661016948,16380.0,0.015419020715630885,1087.0,10,1
238,1575,51,68,1968,5,Female,23 12th Boulevard,27.19,-82.49,28272,57646,127892,724,4,13.0,0.4095979793727636,0.155072616291307,0.4353294043359292,Swipe,Online,0.5679766536964981,239.5767704280156,50.625094852331415,26.856906614785995,36.97276264591439,0.4083050847457627,392.9159322033898,50.60874040487072,26.126398305084745,161.05084745762713,33.101694915254235,5700.0,0.06517946161515455,3623.0,11,1
239,1455,36,67,1983,12,Male,83 Sixth Drive,32.72,-117.09,16838,34330,15223,713,4,8.0,0.4114124691792885,0.0512504402958788,0.5373370905248327,Swipe,Online,1.0972178988326848,122.31492217898833,25.18744707468111,13.042889105058366,11.04669260700389,0.644406779661017,227.74686440677968,25.538292189520817,10.925084745762712,48.11864406779661,21.016949152542374,20760.0,0.07972379158819837,649.0,9,0
240,1916,82,71,1937,4,Male,62696 Norfolk Drive,30.65,-84.69,15069,10142,1809,767,7,9.0,0.3387932821895086,0.0335890524569769,0.6276176653535144,Swipe,Online,8.372801556420233,154.88760700389105,37.42210625244024,26.036770428015565,9.383268482490273,3.6890677966101695,288.206779661017,36.1913950879883,22.87122881355932,40.8728813559322,19.940677966101696,18000.0,0.015617433414043582,4652.0,9,0
241,1617,30,60,1989,10,Male,105 Seventh Street,39.2,-76.85,37697,76867,118029,659,1,10.0,0.0,0.0598332515939185,0.9401667484060814,Swipe,Chip,4.5277157360406095,218.4442131979696,49.12044172048623,25.778807106598983,10.3502538071066,2.452888888888889,476.46377777777775,48.98636254054926,20.366,45.31111111111111,21.6,23790.0,0.044444444444444446,821.0,10,0
242,1176,39,64,1980,10,Male,2411 Hillside Lane,37.94,-87.4,28126,57348,119230,527,3,16.0,0.1887764007680223,0.4052190609181358,0.4060045383138418,Swipe,Chip,4.668677042801556,224.6517120622568,39.399559110217645,25.64869649805448,22.29182879377432,3.3011016949152543,345.82906779661016,39.54598620160557,26.50843220338983,97.10169491525424,28.3135593220339,10260.0,0.07130628317068995,74.0,9,1
243,1194,49,70,1970,3,Male,2248 Third Avenue,35.06,-85.25,18658,38041,27813,782,4,16.0,0.0739951278928136,0.7096021112464475,0.2164027608607389,Online,Chip,8.200369649805447,169.24357976653695,33.80742384640575,25.58985408560311,19.16731517509728,2.9609322033898304,334.4459322033899,33.79300285399598,25.52622881355932,83.49152542372882,16.73728813559322,18360.0,0.11364085633255144,1481.0,9,1
244,580,35,65,1984,5,Male,5094 Lafayette Boulevard,40.55,-84.57,18077,36857,3112,768,3,0.0,0.2750511247443762,0.4441345975088306,0.2808142777467931,Online,Chip,1.796770428015564,142.0479961089494,34.54814846889597,33.565826848249024,20.929961089494164,1.3332203389830508,259.2992372881356,34.48684233467658,35.51898305084745,91.16949152542372,20.966101694915253,10620.0,0.07029998313517159,11770.5,11,0
245,4,54,72,1965,3,Female,6016 Little Creek Boulevard,47.61,-122.3,37485,76431,115362,716,5,17.0,0.3871482737976451,0.0296348034324486,0.5832169227699062,Swipe,Online,2.77068093385214,219.1217704280156,40.01599256621413,30.73821984435797,19.49805447470817,1.7291525423728813,396.9031355932203,39.82478530059136,30.346440677966104,84.9322033898305,27.491525423728813,11940.0,0.016521050882440397,342.0,14,1
246,530,78,68,1941,7,Male,34533 Ninth Avenue,34.06,-117.39,14709,18100,0,682,6,6.0,0.3482403048643802,0.0329522528581035,0.6188074422775163,Swipe,Online,1.8738132295719845,146.9860700389105,18.47645558614169,4.6193385214007785,17.357976653696497,1.310677966101695,306.12838983050847,18.44057957824393,3.5738559322033896,75.61016949152543,28.728813559322035,11700.0,0.18499548556956977,1990.0,12,0
247,1826,45,61,1974,5,Female,94936 Elm Drive,28.92,-81.92,8155,16628,33926,654,1,3.0,0.4219775566377302,0.0349354224010163,0.5430870209612534,Swipe,Online,3.0627821011673158,41.70112840466926,10.71167234944076,9.916157587548636,9.188715953307392,1.8493220338983047,71.99525423728814,10.76389196622872,9.93292372881356,40.02542372881356,18.66949152542373,27060.0,0.00847457627118644,3457.0,10,0
248,595,79,66,1941,2,Male,132 Lexington Drive,36.5,-78.55,18100,29041,4427,699,4,2.0,0.3978154642138545,0.1342339752802529,0.4679505605058925,Swipe,Online,7.242334630350195,157.41778210116732,50.464075116517726,38.43229571984436,6.7684824902723735,2.400593220338983,323.42084745762713,50.09870943522274,32.003177966101696,29.483050847457623,21.26271186440678,42660.0,0.012786202795123401,2726.0,11,0
249,1022,47,64,1972,12,Female,27 Summit Street,34.98,-80.54,17595,35876,50190,635,3,8.0,0.4309768995268578,0.0421653214583913,0.526857779014751,Swipe,Online,6.4495719844357975,180.91410505836575,62.15799553547336,58.67346303501945,13.980544747081712,3.178983050847457,285.1514406779661,61.81950513541035,58.491949152542375,60.898305084745765,21.364406779661017,12960.0,0.013765581562191731,1713.0,10,0
250,246,50,70,1969,9,Female,671 West Drive,44.96,-93.26,40364,82298,0,791,4,4.0,0.4117510450534138,0.0680445889456572,0.5202043660009289,Swipe,Online,20.10328793774319,371.9832490272373,99.18513122471865,67.89115758754863,8.377431906614786,5.695,812.2903389830508,97.53982768905745,65.82283898305084,36.49152542372882,24.02542372881356,29430.0,0.01110596698584242,2620.0,9,0
251,1945,56,70,1964,2,Female,7728 Oak Drive,34.72,-92.35,14736,30042,9208,727,4,6.0,0.4159859976662777,0.0624270711785297,0.5215869311551925,Swipe,Online,16.3688693957115,107.21220272904483,35.82520013173249,34.47769980506823,6.682261208576998,7.48271186440678,195.14364406779663,34.278751278909375,32.07877118644068,29.05084745762712,16.491525423728813,33180.0,0.018223327550528873,1774.0,7,0
252,1540,55,61,1964,9,Female,1513 Valley Boulevard,39.33,-84.54,21992,44839,63194,625,3,17.0,0.091253723260222,0.4671676144056322,0.4415786623341456,Online,Chip,1.999124513618677,143.8422373540856,36.97153381521235,39.37394941634241,28.739299610894943,1.006101694915254,258.120593220339,37.03831531143296,39.72991525423729,125.1864406779661,30.203389830508478,4380.0,0.01705322628605412,738.0,10,1
253,629,72,70,1947,5,Male,4388 Hillside Street,39.27,-76.83,39053,57513,11755,793,5,22.0,0.226895031371884,0.06206545701204,0.7110395116160759,Swipe,Online,11.400252918287936,396.0109922178988,81.12831904827458,34.76900778210117,11.472762645914395,7.021525423728813,764.1363559322034,82.60753754224731,28.178813559322037,49.97457627118644,26.83050847457627,18360.0,0.03686440677966102,1394.0,12,1
254,1211,66,68,1953,3,Female,644 South Drive,35.1,-90.0,18759,38249,0,746,4,1.0,0.4259173246632605,0.0538783093358105,0.5202043660009289,Swipe,Online,9.258365758754865,219.8021011673152,52.1929933902994,28.11582684824903,8.377431906614786,3.1147457627118644,452.0284745762712,52.69042154700113,21.189745762711865,36.49152542372882,16.194915254237287,34500.0,0.012262455059065229,6761.0,10,0
255,823,41,65,1978,3,Female,858 Jefferson Avenue,36.7,-76.63,20353,41496,9222,807,2,2.0,0.4237472766884531,0.0649237472766884,0.5113289760348584,Swipe,Online,18.059455252918287,132.22992217898832,44.50364462428987,43.75415369649805,8.929961089494164,5.178728813559323,245.83686440677965,43.41038350360861,41.53949152542373,38.898305084745765,22.0,29580.0,0.012711864406779662,3888.0,9,0
256,89,35,67,1984,6,Male,7794 Ocean Street,32.27,-106.61,14822,30217,23394,705,4,3.0,0.4335672514619883,0.0342690058479532,0.5321637426900585,Swipe,Online,5.45363813229572,173.1354280155642,32.40604288913782,17.52679961089494,16.634241245136188,3.924576271186441,333.1271186440678,32.40091297104247,16.221313559322034,72.45762711864407,25.76271186440678,19380.0,0.015284921098772648,1595.0,10,0
257,888,53,67,1966,6,Male,817 Forest Street,34.86,-92.12,16462,33566,96597,698,1,1.0,0.3744394618834081,0.1063420884048686,0.5192184497117233,Swipe,Online,22.87630859375,154.7865234375,60.26000101845535,58.25416015625,6.09765625,4.474237288135593,302.3739830508474,57.25926844010647,54.22182203389831,26.45762711864407,16.61864406779661,45960.0,0.01694915254237288,5002.0,9,0
258,81,66,68,1953,3,Female,804 Sixth Boulevard,29.57,-97.96,17440,35560,60397,723,5,20.0,0.2427882147623447,0.0570783287136844,0.7001334565239709,Swipe,Online,2.565350194552529,189.9360894941634,41.154351433218274,26.0779766536965,18.95136186770428,1.853813559322034,350.3635593220339,41.045936750891,23.545169491525424,82.55084745762711,28.110169491525426,19200.0,0.02362911266201396,1951.0,11,1
259,826,67,60,1952,11,Female,563 Birch Drive,33.98,-83.88,26767,57705,22475,684,3,21.0,0.3880489560835133,0.0896328293736501,0.5223182145428366,Swipe,Online,19.745235294117645,229.11917647058823,71.05061458976753,54.23126470588235,5.447058823529412,3.579491525423729,517.9144915254237,68.6194663168638,41.024025423728816,23.54237288135593,17.347457627118644,51690.0,0.022967329894374847,452.0,7,1
260,87,58,71,1961,5,Male,663 Second Boulevard,26.13,-97.63,11844,24155,2870,802,3,0.0,0.4929714008725157,0.0407174018419777,0.4663111972855065,Chip,Online,5.529007782101167,110.7006420233463,29.403738636893596,22.04899805447471,16.054474708171206,2.390338983050848,206.94610169491528,29.302151296371623,20.066059322033897,69.9322033898305,20.35593220338983,26520.0,0.028627532038032245,11770.5,8,0
261,1833,27,71,1993,1,Male,5514 Norfolk Boulevard,35.58,-88.5,17179,35026,11468,743,5,16.0,0.8498799039231385,0.0732586068855084,0.076861489191353,Chip,Online,3.91875,145.96193181818182,43.13488819270264,40.218920454545454,14.193181818181818,2.048,253.28375,42.70251462436035,38.324875000000006,62.45,24.25,23160.0,0.18095238095238095,143.0,4,1
262,1879,50,60,1969,5,Male,659 Valley Drive,35.66,-80.48,18724,38179,50559,609,2,4.0,0.3414634146341463,0.1045296167247386,0.554006968641115,Swipe,Online,7.2305,153.29752272727274,53.06018900178105,39.32667045454546,5.870454545454545,0.357029702970297,280.7627722772277,51.452936075197925,26.465891089108908,25.574257425742573,17.198019801980198,48990.0,0.009900990099009901,4110.0,11,0
263,236,36,65,1983,3,Female,4137 Bayview Drive,29.7,-95.46,79100,161276,317964,540,1,11.0,0.3728095513190834,0.1399961486616599,0.4871943000192567,Swipe,Online,5.345525291828793,398.1230350194552,85.55595292591084,40.8370233463035,10.103112840466926,2.9027118644067795,802.9289830508474,84.13308516733346,31.58237288135593,44.00847457627118,23.703389830508478,29040.0,0.01694915254237288,3967.0,8,1
264,1619,31,66,1988,6,Male,693 Seventh Street,33.61,-96.6,15737,32086,53595,747,4,10.0,0.3090117767537122,0.0811571940604198,0.6098310291858678,Swipe,Online,2.72976653696498,136.31439688715955,34.24886448003848,20.36798638132296,7.599221789883268,1.3680508474576272,277.9483898305085,34.237699726641694,16.50991525423729,33.101694915254235,18.26271186440678,41220.0,0.012711864406779662,1185.0,9,0
265,803,69,73,1951,2,Female,55 El Camino Boulevard,37.53,-120.84,22799,46487,57336,635,3,14.0,0.5269027042096459,0.0563144689155283,0.4167828268748257,Chip,Online,3.602334630350194,100.20768482490271,22.45015628489149,10.126682879377432,13.957198443579768,2.661525423728813,149.22245762711864,22.59493979758308,6.500042372881356,60.79661016949152,23.23728813559322,13920.0,0.01827849783981389,411.0,5,1
266,1686,54,67,1965,3,Female,401 North Avenue,39.99,-105.09,30072,61312,25355,708,3,2.0,0.3919856727109917,0.0470114170584284,0.5610029102305798,Swipe,Online,9.479221789883267,287.45402723735407,110.62226043561408,123.89274319066148,26.071984435797667,5.518305084745762,436.8424576271186,110.33928281798256,129.0059745762712,113.5677966101695,28.25423728813559,8100.0,0.012020675561966584,2552.0,9,0
267,1959,46,59,1973,4,Male,8750 Lake Boulevard,41.57,-81.2,25565,52130,80367,701,1,9.0,0.3940886699507389,0.1138800347725297,0.4920312952767314,Swipe,Online,17.17118908382066,300.842007797271,88.12677408123608,61.52308966861599,6.727095516569201,4.8641525423728815,637.1656779661017,86.27741081620965,53.7860593220339,29.24576271186441,19.57627118644068,37320.0,0.01694915254237288,2352.0,10,0
268,1371,86,65,1933,6,Female,143 Catherine Boulevard,21.41,-157.79,24516,49529,1385,689,6,27.0,0.337390590809628,0.099015317286652,0.5635940919037199,Swipe,Online,0.5392412451361868,198.9257392996109,33.11602308251045,16.77477626459144,14.22568093385214,0.1585593220338983,404.5088135593221,33.52602193290284,15.71343220338983,61.96610169491525,24.389830508474574,18420.0,0.027495918329667083,949.0,12,1
269,1067,76,63,1943,12,Male,343 Lafayette Drive,37.54,-97.25,24531,41790,24676,719,5,10.0,0.2597849462365591,0.0718279569892473,0.6683870967741935,Swipe,Online,1.8914202334630352,177.36678988326847,29.556859577976148,15.00474708171206,18.09338521400778,1.274915254237288,361.5859322033898,29.43478002372168,13.570847457627115,78.8135593220339,31.466101694915253,13140.0,0.023497928085888343,450.0,10,0
270,1019,81,57,1939,1,Female,482 Grant Street,34.09,-117.96,15775,29928,2028,713,4,17.0,0.3966789667896679,0.1169070781616907,0.4864139550486414,Swipe,Online,7.923929961089494,169.6649805447471,46.74985953238174,36.02967898832685,11.599221789883268,5.06593220338983,288.9087288135593,46.55813689896943,35.28809322033898,50.52542372881356,26.16949152542373,17520.0,0.020861959575818,474.0,9,1
271,1568,47,67,1972,5,Female,3816 Spruce Drive,40.67,-73.39,21077,42976,58765,748,3,12.0,0.3855959209687699,0.0552899936265137,0.5591140854047164,Swipe,Online,9.016284046692606,167.843813229572,58.71314252527498,58.372266536964986,12.210116731517507,2.565847457627118,298.44864406779664,57.81775000576642,59.60194915254237,53.1864406779661,23.75423728813559,17460.0,0.014414699825756376,2111.0,14,1
272,1765,40,68,1979,3,Male,9594 Burns Lane,33.46,-82.5,15755,32126,56283,770,3,7.0,0.0,0.0615686916653021,0.938431308334698,Swipe,Chip,10.93498054474708,182.66313229571983,56.508004619691526,52.82525291828794,11.881322957198444,4.746864406779661,325.44186440677964,55.87261978331084,54.45864406779661,51.75423728813559,22.71186440677966,31680.0,0.2343955125910013,243.0,11,0
273,1875,56,69,1963,4,Male,4966 Grant Street,40.89,-81.58,22170,45202,71022,683,4,20.0,0.4546339563862928,0.0648364485981308,0.4805295950155763,Swipe,Online,17.647762645914398,186.8570428015564,59.24355450805076,53.51083657587549,9.992217898832685,7.479322033898305,385.7794915254237,59.49402119539042,53.20966101694915,43.52542372881356,24.24576271186441,19680.0,0.06528450363196125,363.0,10,1
274,659,57,67,1962,5,Male,5079 Sussex Avenue,38.73,-86.47,15981,32583,12501,812,7,3.0,0.3967551622418879,0.0501474926253687,0.5530973451327433,Swipe,Online,2.182762645914397,135.7393774319066,35.49840223138665,33.09624513618677,15.828793774319069,1.4640677966101694,249.5772881355932,35.66405865862094,34.801652542372885,68.94915254237289,27.838983050847457,11040.0,0.0230096807946769,1525.0,9,0
275,942,37,65,1982,7,Male,3914 Mill Street,30.3,-90.97,29006,59139,128870,742,4,10.0,0.4561512625948501,0.047269560890658,0.4965791765144918,Swipe,Online,3.016945525291829,235.6575097276265,53.08066538284814,50.179046692607,15.640077821011673,1.975593220338983,432.9024576271186,53.19876381632215,52.76127118644068,68.12711864406779,25.06779661016949,13740.0,0.03250796677894459,1859.0,11,0
276,1234,44,64,1975,10,Male,7815 Hillside Avenue,29.76,-95.38,30499,62185,114235,749,1,2.0,0.0,0.3018375680580762,0.6981624319419237,Swipe,Chip,1.6057003891050583,52.146673151750974,17.418040045423293,16.99727626459144,17.151750972762645,1.0872033898305085,70.2056779661017,17.39956188561928,17.049915254237288,74.71186440677967,18.466101694915253,15540.0,0.00847457627118644,5804.0,12,0
277,345,33,67,1986,7,Male,67424 Tenth Boulevard,42.24,-85.48,17409,35499,80517,724,1,3.0,0.439348710990502,0.051831750339213,0.508819538670285,Swipe,Online,11.74330739299611,150.59476653696498,47.44208561495218,36.33988326848249,7.169260700389105,2.44271186440678,298.15889830508473,47.47938608569067,31.4435593220339,31.228813559322035,19.466101694915253,41700.0,0.025423728813559324,3791.0,10,0
278,1156,56,69,1963,6,Female,9603 South Lane,40.74,-74.33,137428,280199,91367,752,5,4.0,0.1498863636363636,0.5365909090909091,0.3135227272727273,Online,Chip,14.62124513618677,404.10996108949416,81.84329717814157,68.19648832684825,17.120622568093385,5.977118644067796,834.1634745762711,81.38522621775812,69.4996186440678,74.57627118644068,23.6271186440678,21480.0,0.012262455059065229,3080.0,9,0
279,561,48,67,1971,6,Male,604 Pine Street,40.8,-91.12,18076,36853,112139,834,5,35.0,0.3912766228797347,0.1877311567402117,0.4209922203800536,Swipe,Online,4.553035019455253,149.45474708171207,28.13835334830957,17.366964980544747,15.254863813229573,2.1848305084745765,310.225,28.14592845454562,16.662627118644068,66.44915254237289,25.33050847457627,11520.0,0.01374102495027528,159.0,9,1
280,285,62,69,1957,8,Male,702 Elm Drive,36.95,-121.72,16920,34496,33122,731,5,16.0,0.3266828267760582,0.0186462800671266,0.6546708931568153,Swipe,Online,2.097198443579767,182.72474708171208,50.86201137660196,35.44942607003891,41.735408560311285,1.2277966101694917,301.4668644067797,50.722016023536746,33.29796610169491,181.79661016949152,33.83050847457627,5460.0,0.06016949152542374,1087.0,12,1
281,113,74,71,1946,1,Female,4 Plum Boulevard,32.86,-97.21,26016,39003,10793,788,5,7.0,0.4020127118644068,0.1011652542372881,0.4968220338983051,Swipe,Online,15.4906432748538,258.1040350877193,85.32633718811881,62.274727095516575,7.360623781676413,5.812288135593221,446.43754237288135,83.96236480220163,58.88648305084745,32.0,23.29661016949153,35880.0,0.03938707134410721,5763.0,12,0
282,1039,68,64,1951,3,Male,29 Federal Boulevard,34.04,-118.21,12349,11566,9102,536,4,11.0,0.4628516003879728,0.0325897187196896,0.5045586808923376,Swipe,Online,1.526011673151751,152.52976653696498,36.76352016873734,25.855749027237355,20.058365758754864,1.063050847457627,241.18245762711865,36.709325837915976,25.385550847457623,87.37288135593221,22.516949152542374,10320.0,0.02303871750319641,1565.0,9,1
283,176,45,71,1974,12,Female,627 Ninth Drive,33.74,-84.31,25586,52172,66085,667,4,11.0,0.4479439154546406,0.077011614523386,0.4750444700219734,Swipe,Online,3.871887159533074,229.65206225680936,42.52704227600478,25.89181906614786,18.59338521400778,2.719406779661017,456.0688983050847,42.68468836644984,21.57529661016949,80.99152542372882,33.067796610169495,8520.0,0.017384761603041345,592.0,11,1
284,1104,91,66,1928,3,Male,120 Lafayette Boulevard,26.23,-80.13,18266,40141,805,850,6,4.0,0.2999144018831585,0.0460089878022683,0.6540766103145731,Swipe,Online,5.612762645914397,163.303813229572,50.64315721840006,38.74167315175097,18.182879377431902,0.962457627118644,234.3570338983051,50.33557388252922,38.3746186440678,79.20338983050847,28.135593220338983,10680.0,0.08257669952585206,1078.0,9,0
285,946,48,66,1971,5,Male,2981 Ninth Boulevard,40.31,-79.38,19486,39733,79302,781,4,16.0,0.4843065693430657,0.0383211678832116,0.4773722627737226,Chip,Online,0.3957003891050583,168.2686381322957,26.6869882770935,8.826838521400777,15.992217898832685,0.275,326.20940677966104,26.606462893403705,8.62822033898305,69.66101694915254,26.728813559322035,14580.0,0.016578679262758175,389.0,9,1
286,571,42,68,1977,11,Male,8580 Valley Stream Avenue,39.46,-77.96,18003,36711,84949,739,4,17.0,0.4036828644501278,0.0370332480818414,0.5592838874680307,Swipe,Online,2.4544941634241244,154.20538910505834,32.96639661004156,25.306079766536968,19.01750972762646,1.419322033898305,301.99601694915253,33.153056642193306,23.23033898305085,82.83898305084746,27.44915254237288,5220.0,0.06525453771979581,417.0,10,1
287,1074,62,65,1957,6,Female,1305 Spruce Boulevard,44.66,-103.85,16097,32819,25393,826,5,23.0,0.3398561151079137,0.0779856115107913,0.582158273381295,Swipe,Online,12.615778210116732,150.76326848249028,49.5781988093304,41.24298638132296,6.760700389105058,2.4341525423728814,275.28449152542373,48.537736055216,36.32326271186441,29.44915254237288,18.728813559322035,36840.0,0.013559322033898305,2414.0,12,1
288,771,44,69,1975,9,Male,919 Lafayette Drive,42.33,-122.79,18961,38661,88636,765,3,14.0,0.4480992181180911,0.0404421677001887,0.5114586141817201,Swipe,Online,13.46033073929961,166.55937743190665,52.41605885901566,48.17922178988327,7.215953307392996,3.1921186440677967,302.7664406779661,50.54122015820615,42.98266949152542,31.43220338983051,16.838983050847457,28380.0,0.01694915254237288,2259.0,12,1
289,520,45,66,1974,4,Male,3346 Hillside Street,40.26,-75.74,28278,57658,74288,766,5,6.0,0.3725886745488488,0.0530491599253266,0.5743621655258245,Swipe,Online,2.494941634241245,189.94698443579767,37.52545342068948,20.01736381322957,12.505836575875486,1.4871186440677966,350.13381355932205,37.36512851964648,17.038220338983052,54.47457627118644,24.67796610169492,17520.0,0.013049399936835456,2212.0,9,0
290,1979,38,68,1982,2,Female,731 Lincoln Boulevard,26.37,-80.1,31706,64647,58250,738,4,23.0,0.3868998057174577,0.102692200943658,0.5104079933388843,Swipe,Online,13.63060546875,234.02216796875,63.86953104828466,50.414677734375,7.037109375,3.3385593220338983,489.18161016949153,63.29035886977216,45.97627118644068,30.533898305084747,17.889830508474578,30570.0,0.01422170270796805,1243.0,10,1
291,1253,32,64,1987,10,Female,1782 South Boulevard,41.44,-73.04,28814,58749,113308,768,6,6.0,0.4009919591192605,0.0682347636582249,0.5307732772225144,Swipe,Online,7.309883268482491,214.7760700389105,55.33189809040797,46.39847276264591,25.88910505836576,3.877203389830509,399.8813559322034,55.37087660458744,44.67207627118644,112.77118644067797,35.144067796610166,6180.0,0.013252811959858628,2875.0,11,0
292,311,46,68,1973,12,Female,8070 Mill Lane,37.18,-113.6,14470,29510,47153,752,4,13.0,0.4284190882431352,0.0741135697147427,0.4974673420421221,Swipe,Online,8.311167315175096,113.34964980544748,35.235231794987776,27.86321011673152,7.297665369649805,2.839322033898305,191.93711864406785,35.07508141881089,25.80152542372881,31.78813559322034,20.17796610169492,37650.0,0.02451798045018384,1530.0,12,1
293,1622,41,61,1979,1,Female,1063 Federal Boulevard,42.15,-71.13,38878,79271,211919,759,1,7.0,0.4526199972493467,0.0448356484665107,0.5025443542841425,Swipe,Online,6.828774319066148,273.7188326848249,52.715985050742894,24.06988326848249,14.14591439688716,4.907881355932203,476.4894915254238,52.452510224937,15.727669491525424,61.61864406779661,24.703389830508478,19980.0,0.01694915254237288,4172.0,10,0
294,852,35,68,1985,1,Female,955 11th Street,29.82,-82.59,19693,40156,70128,738,3,4.0,0.4720977596741344,0.0219959266802443,0.5059063136456212,Swipe,Online,5.662879377431906,140.0186381322957,25.895886959295115,33.84266536964981,28.657587548638134,1.0726271186440677,231.1643220338983,25.96575619508107,33.75199152542373,124.83050847457628,28.29661016949153,3000.0,0.015126446058649448,1939.0,11,0
295,1394,30,58,1989,4,Female,341 Hill Drive,38.63,-90.24,28373,57853,131828,558,4,2.0,0.463058316369297,0.0851395042509879,0.451802179379715,Chip,Online,7.746260162601626,244.47319105691057,39.82740738609292,16.53066056910569,16.973577235772357,5.330176991150443,482.0938938053097,40.40552104656297,15.663097345132744,73.90265486725664,29.07079646017699,11880.0,0.02050198766368271,2165.0,9,0
296,957,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,9.0,0.1441201234914398,0.0439236598372158,0.8119562166713443,Swipe,Online,6.413093385214007,265.94741245136186,50.72524301349836,31.507626459143967,13.863813229571983,2.344915254237288,567.5395762711864,50.90530846978344,27.234830508474577,60.389830508474574,28.483050847457623,14880.0,0.011299435028248588,4477.0,13,0
297,515,61,63,1958,10,Male,9525 First Boulevard,32.51,-94.76,20531,41865,60911,676,4,4.0,0.3244851258581235,0.035392829900839,0.6401220442410374,Swipe,Online,1.592237354085603,132.55237354085602,24.130745349050876,9.1663813229572,12.752918287937744,1.148813559322034,243.25686440677967,24.374478684056623,4.868305084745763,55.55084745762712,20.372881355932204,20520.0,0.01771186440677966,1589.0,11,0
298,1303,66,69,1953,3,Male,602 First Street,41.31,-81.85,30381,61937,138153,684,7,6.0,0.3978181818181818,0.1021818181818181,0.5,Swipe,Online,26.899490196078432,234.0813894324853,78.97528400339604,61.58809197651663,5.38160469667319,8.536440677966102,447.685593220339,76.72643744742514,57.7725,23.305084745762716,16.228813559322035,55740.0,0.019626651958631232,1237.0,11,0
299,1378,46,67,1973,3,Female,778 Main Avenue,44.27,-88.34,20013,40810,65643,614,4,7.0,0.3375203031943692,0.0259880887926367,0.6364916080129941,Swipe,Online,9.936089494163424,162.89274319066146,36.7680757376486,32.95906614785992,17.96692607003891,5.93457627118644,339.99881355932206,36.65474885594096,33.32046610169492,78.26271186440678,27.305084745762716,22380.0,0.013922756102760898,2143.0,12,0
300,1727,46,67,1973,10,Female,31 Oak Avenue,34.0,-81.03,23917,48762,143208,771,6,3.0,0.251531952144733,0.1434685341892812,0.6049995136659858,Swipe,Online,8.592801556420232,194.61922178988328,24.214727995987545,30.47395914396887,40.00389105058366,3.5216949152542374,345.23991525423725,24.138133514895976,31.13177966101695,174.25423728813558,23.07627118644068,1200.0,0.09561267357877527,199.0,9,0
301,1283,50,65,1970,1,Male,720 Seventh Avenue,45.64,-122.37,31226,63673,147913,591,4,16.0,0.4422607947209869,0.0705781093099985,0.4871610959690144,Swipe,Online,10.666342412451362,221.1379182879377,58.62340249968072,53.38162451361868,13.56225680933852,4.08728813559322,408.3924576271186,58.29186796819411,56.60872881355933,59.07627118644068,27.33050847457627,8040.0,0.07405171833245072,334.0,12,1
302,1239,34,65,1985,11,Female,5449 Lexington Drive,33.78,-117.93,18679,38081,28613,811,4,1.0,0.4324817518248175,0.0414093206064009,0.5261089275687816,Swipe,Online,1.3540466926070038,172.1576653696498,34.14354008097092,16.592529182879378,13.859922178988327,0.6800847457627118,313.50076271186435,34.39380651275044,15.33665254237288,60.3728813559322,25.728813559322035,18300.0,0.014148437877251438,4425.0,9,0
303,1078,56,65,1963,12,Female,291 Seventh Drive,40.6,-88.98,28237,57576,161107,589,2,6.0,0.3677118750787054,0.0688830122150862,0.5634051127062083,Swipe,Online,3.9281517509727615,289.2428404669261,56.58681388330053,41.74608949416343,15.449416342412452,2.3329661016949155,586.8075423728814,56.06021075529736,42.700254237288135,67.29661016949153,25.73728813559322,20220.0,0.01694915254237288,3759.0,12,0
304,124,31,70,1988,8,Female,9833 Forest Street,34.6,-98.42,16829,34311,6971,680,4,7.0,0.2637269809089373,0.0446021287379624,0.6916708903531001,Swipe,Online,1.1488329979879277,132.05498993963784,24.33496453697645,8.029295774647887,11.909456740442655,0.7370175438596491,245.7759649122807,24.44538466627246,4.438464912280702,51.92105263157895,19.29824561403509,18420.0,0.01637538608784918,1059.0,9,0
